Product ID,Category,Sub-Category,Product Name,PRICE,DISCOUNT,PROFIT
OFF-ELI-10000044,Office Supplies,Storage,"Eldon Lockers, Single Width",240,0.03,0.04
OFF-CAR-10004229,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",237,0.12,0.15
FUR-BO-10004098,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",238,0,0.13
FUR-TA-10004468,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",320,0.06,0.12
OFF-ST-10000016,Office Supplies,Art,"Sanford Sketch Pad, Water Color",299,0.19,0.1
OFF-PA-10000527,Office Supplies,Paper,Xerox 199,119,0.17,0.11
OFF-BI-10001267,Technology,Phones,Belkin iPhone and iPad Lightning Cable,111,0.06,0.09
OFF-LA-10003717,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",172,0.17,0.18
OFF-EN-10001311,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack",298,0.15,0.06
OFF-BI-10001249,Office Supplies,Labels,"Avery Round Labels, Laser Printer Compatible",89,0.08,0.09
OFF-SU-10000148,Office Supplies,Supplies,"Kleencut Ruler, Serrated",198,0.16,0.06
TEC-AC-10004877,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",122,0.14,0.01
OFF-XER-10004042,Office Supplies,Art,Col-Erase Pencils with Erasers,176,0.1,0.05
OFF-AR-10000249,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable",166,0.06,0.14
OFF-OIC-10003028,Office Supplies,Art,"Sanford Markers, Blue",270,0.2,0.16
OFF-LA-10002401,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",191,0.13,0.01
OFF-BI-10000963,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",146,0.09,0.02
OFF-EN-10000387,Office Supplies,Binders,"Ibico Binder, Economy",46,0.14,0.05
OFF-LA-10000438,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,113,0.11,0.01
OFF-KIT-10004732,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",227,0.2,0.1
OFF-AR-10001029,Office Supplies,Supplies,Stiletto Hand Letter Openers,266,0,0.2
OFF-LA-10000108,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",176,0.18,0.14
OFF-LA-10002475,Office Supplies,Binders,"Cardinal Binder Covers, Economy",187,0.17,0.05
FUR-HON-10000191,Office Supplies,Fasteners,"Stockwell Clamps, Metal",310,0.02,0.13
OFF-BI-10000136,Furniture,Chairs,"Hon Chairmat, Set of Two",226,0.13,0
OFF-AR-10004132,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",158,0.16,0.12
OFF-LA-10001800,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",119,0.06,0.03
OFF-AR-10000431,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",154,0.11,0.09
OFF-HON-10001204,Technology,Accessories,"Memorex Keyboard, Programmable",134,0.02,0.13
OFF-SME-10001149,Office Supplies,Labels,"Avery File Folder Labels, Adjustable",150,0.02,0.08
OFF-CAR-10003373,Office Supplies,Labels,"Avery Round Labels, 5000 Label Set",148,0.19,0.2
OFF-EN-10003977,Office Supplies,Paper,"Xerox Memo Slips, Recycled",58,0.12,0.16
OFF-LA-10002159,Office Supplies,Art,"Boston Pens, Water Color",104,0.06,0.03
FUR-FU-10000820,Office Supplies,Art,"Binney & Smith Pens, Blue",79,0.2,0.13
OFF-AVE-10000894,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",48,0.17,0.05
OFF-SU-10000178,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",211,0.08,0.02
OFF-GLO-10001233,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",199,0.07,0.14
OFF-ACM-10003278,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",219,0.15,0.11
OFF-LA-10000598,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",219,0.1,0.11
OFF-PA-10004082,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",121,0.2,0.14
OFF-NOV-10003401,Office Supplies,Paper,"SanDisk Note Cards, Premium",290,0.13,0.08
OFF-LA-10004777,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable",96,0.14,0.09
OFF-SU-10002961,Office Supplies,Art,Staples,106,0.01,0.06
FUR-FU-10001902,Technology,Machines,"Panasonic Calculator, Wireless",75,0.02,0.13
OFF-EN-10001990,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable",279,0.04,0.05
OFF-STO-10004503,Furniture,Furnishings,"Eldon Stacking Tray, Black",230,0.01,0.18
OFF-EN-10004525,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",172,0.16,0.02
OFF-BI-10000106,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",211,0.06,0.17
OFF-STI-10000937,Office Supplies,Paper,Xerox 1994,147,0.02,0.02
OFF-AVE-10004312,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,218,0.17,0.05
OFF-PA-10003681,Office Supplies,Storage,"Eldon Box, Industrial",166,0.1,0.16
OFF-AR-10002346,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",143,0.1,0.01
OFF-FA-10001871,Technology,Machines,"Konica Calculator, Durable",206,0.12,0.16
OFF-LA-10000880,Office Supplies,Labels,"Smead Color Coded Labels, Laser Printer Compatible",225,0.04,0.07
OFF-BIN-10001385,Office Supplies,Fasteners,Advantus Plastic Paper Clips,196,0.19,0.2
OFF-BI-10003392,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,112,0.12,0.14
OFF-FA-10004968,Office Supplies,Labels,Avery 514,183,0.16,0.18
FUR-FU-10003464,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",248,0.01,0.12
OFF-ST-10003426,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",77,0.03,0.19
OFF-BI-10004028,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",172,0.16,0.12
OFF-LA-10001793,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",185,0.2,0.12
OFF-LA-10000818,Technology,Machines,"Konica Calculator, Wireless",247,0.04,0.16
OFF-AVE-10004827,Office Supplies,Supplies,"Stiletto Scissors, Serrated",277,0.04,0.14
OFF-PA-10002230,Office Supplies,Binders,"Wilson Jones Binder, Durable",228,0,0.05
OFF-AR-10004685,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",98,0.11,0.15
OFF-ENE-10000935,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",151,0.13,0.04
OFF-AR-10003023,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",129,0.08,0.13
OFF-FA-10002058,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",154,0.09,0.04
OFF-PA-10001639,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",304,0.11,0.2
OFF-AR-10002847,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",86,0.2,0.12
OFF-BI-10003519,Office Supplies,Art,"BIC Pens, Easy-Erase",260,0.14,0.05
OFF-ENE-10002093,Office Supplies,Paper,Xerox 1995,97,0.11,0.2
OFF-BI-10004145,Office Supplies,Labels,"Smead Shipping Labels, 5000 Label Set",156,0.14,0.02
OFF-SU-10001397,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",272,0.07,0.16
OFF-BI-10003309,Office Supplies,Paper,"SanDisk Memo Slips, Premium",136,0.05,0.18
OFF-BI-10000822,Technology,Accessories,"Memorex Numeric Keypad, USB",250,0.15,0.19
OFF-GLO-10004123,Office Supplies,Paper,"Green Bar Computer Printout Paper, Multicolor",95,0.08,0.03
OFF-PA-10004968,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",66,0.11,0.17
OFF-PA-10002709,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",129,0.14,0.03
OFF-PA-10003172,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,104,0.17,0.14
FUR-ELD-10001413,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",82,0.15,0.04
OFF-NOV-10003578,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",215,0.03,0.03
OFF-SU-10003209,Office Supplies,Storage,"Rogers Box, Industrial",301,0.09,0.02
OFF-BI-10004440,Office Supplies,Binders,GBC VeloBinder Strips,109,0.08,0.13
FUR-FU-10001918,Office Supplies,Storage,"Rogers Folders, Blue",237,0.02,0.11
OFF-PA-10003848,Office Supplies,Storage,"Eldon Box, Single Width",172,0.11,0.09
OFF-LA-10001634,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",180,0.04,0.16
OFF-LA-10000190,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",60,0.17,0.18
OFF-FA-10003891,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy",98,0.13,0.06
FUR-FU-10001893,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",313,0.17,0.05
TEC-PH-10002185,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",228,0.06,0.09
OFF-AR-10002399,Office Supplies,Binders,"Acco Index Tab, Clear",234,0.16,0.17
OFF-AVE-10004708,Office Supplies,Supplies,"Elite Box Cutter, Serrated",67,0.11,0.17
OFF-BI-10004388,Office Supplies,Binders,"Cardinal Binder, Durable",235,0.15,0.17
OFF-BI-10002072,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",198,0.19,0.18
OFF-LA-10003148,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,281,0.14,0.15
OFF-FA-10003595,Office Supplies,Labels,Staples,106,0.12,0.1
OFF-PA-10000528,Furniture,Furnishings,"Advantus Frame, Durable",66,0.12,0.13
OFF-PA-10001804,Office Supplies,Storage,Eldon Simplefile Box Office,290,0.15,0.19
OFF-CUI-10003670,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",270,0.13,0.03
OFF-FA-10004233,Office Supplies,Labels,"Smead Legal Exhibit Labels, 5000 Label Set",176,0.09,0.19
OFF-PA-10001733,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",309,0,0.1
FUR-CH-10003143,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",215,0,0.19
OFF-AR-10003504,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",325,0.16,0.14
OFF-EN-10003661,Office Supplies,Labels,"Novimex Removable Labels, Adjustable",286,0.13,0.04
OFF-EN-10002849,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",200,0.13,0.08
OFF-AR-10001427,Office Supplies,Paper,"Enermax Parchment Paper, Premium",113,0.06,0.1
OFF-FA-10000834,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",143,0.01,0.18
OFF-FA-10000136,Office Supplies,Labels,"Smead Legal Exhibit Labels, Adjustable",123,0,0.11
OFF-BIC-10001458,Office Supplies,Paper,Xerox 225,125,0.1,0.08
OFF-LA-10004495,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",317,0.08,0.05
OFF-PA-10003939,Office Supplies,Art,"BIC Pens, Fluorescent",294,0.17,0
OFF-BI-10004376,Furniture,Furnishings,"Tenex Clock, Durable",173,0.1,0.06
OFF-LA-10002381,Office Supplies,Art,"Boston Pens, Water Color",104,0,0.06
OFF-ADV-10002549,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",193,0.01,0.18
OFF-PA-10002671,Office Supplies,Appliances,"Breville Coffee Grinder, Red",114,0.17,0.09
OFF-LA-10002486,Office Supplies,Supplies,"Acme Ruler, Easy Grip",311,0.12,0.14
OFF-EN-10001154,Office Supplies,Fasteners,"OIC Push Pins, Metal",224,0.05,0.05
OFF-BIC-10001682,Office Supplies,Binders,"Ibico Binder, Clear",245,0.1,0.19
OFF-PA-10004519,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",109,0.18,0.03
FUR-FU-10002396,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",47,0.2,0.11
FUR-ADV-10001855,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",258,0.13,0.2
OFF-PA-10004835,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",95,0.19,0.02
OFF-TEN-10002817,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",206,0.09,0.19
OFF-CAM-10000726,Office Supplies,Paper,"Enermax Message Books, Multicolor",42,0.18,0.05
OFF-LA-10003851,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",213,0.01,0.03
OFF-LA-10001873,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set",177,0.03,0.12
OFF-PA-10004766,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack",70,0.08,0.09
OFF-ELI-10002160,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",85,0.16,0.13
OFF-CAR-10000150,Furniture,Bookcases,"Safco Corner Shelving, Metal",53,0.13,0.1
OFF-SU-10003683,Office Supplies,Storage,Decoflex Hanging Personal Folder File,317,0.18,0.19
OFF-LA-10001607,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",259,0.12,0.13
OFF-FA-10001651,Office Supplies,Binders,"Ibico Index Tab, Clear",305,0,0.03
OFF-ACC-10003745,Office Supplies,Storage,"Smead Box, Single Width",191,0.16,0.15
FUR-FU-10003901,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",259,0.17,0.19
OFF-FA-10003734,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",134,0,0.15
OFF-FA-10000207,Office Supplies,Paper,Xerox 2,309,0.14,0.11
FUR-FU-10000018,Furniture,Furnishings,Aluminum Document Frame,107,0.19,0.2
FUR-FU-10004586,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",208,0.19,0.12
OFF-EAT-10002674,Office Supplies,Binders,"Cardinal Index Tab, Clear",118,0,0.07
OFF-ST-10003172,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",240,0.04,0.06
OFF-SU-10001840,Technology,Accessories,"Logitech Numeric Keypad, USB",304,0.15,0.18
FUR-FU-10004351,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,196,0.09,0.04
OFF-CAM-10000192,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",321,0.11,0.16
OFF-AR-10000401,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",318,0.06,0.02
OFF-FA-10002175,Furniture,Tables,"Chromcraft Training Table, Rectangular",87,0.17,0.15
OFF-KRA-10000695,Office Supplies,Labels,"Avery Shipping Labels, Adjustable",107,0.1,0.15
OFF-FA-10004698,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,48,0.14,0.06
TEC-PH-10004700,Office Supplies,Art,Newell 320,51,0.01,0.09
TEC-PH-10003442,Office Supplies,Labels,"Avery File Folder Labels, 5000 Label Set",128,0.18,0
OFF-STO-10003395,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",301,0.01,0.13
OFF-SME-10004256,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",199,0.09,0.16
OFF-AR-10004757,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",329,0.12,0.14
OFF-BI-10002222,Office Supplies,Art,"BIC Markers, Easy-Erase",248,0,0.02
OFF-LA-10000203,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",207,0.12,0.16
OFF-FA-10003546,Office Supplies,Storage,"Tenex Box, Wire Frame",204,0.08,0.16
OFF-EN-10003422,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),296,0.1,0.15
OFF-PA-10000349,Office Supplies,Paper,Xerox 217,56,0,0.11
FUR-FU-10001731,Office Supplies,Supplies,"Acme Letter Opener, High Speed",198,0.11,0.16
OFF-ACC-10001285,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",135,0.04,0.15
OFF-ADV-10004228,Office Supplies,Binders,"Ibico Binding Machine, Durable",143,0.09,0.13
OFF-LA-10000989,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical",198,0.05,0.11
OFF-LA-10000536,Office Supplies,Paper,"Xerox Memo Slips, Multicolor",303,0.07,0.11
OFF-FA-10002637,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",83,0.14,0.15
TEC-AC-10002134,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",108,0.18,0.06
FUR-FU-10001940,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",50,0.16,0.17
OFF-ADV-10001437,Furniture,Furnishings,"Eldon Stacking Tray, Durable",57,0.04,0.06
OFF-BOS-10002041,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",107,0.12,0.05
TEC-AC-10000342,Office Supplies,Paper,Xerox 221,287,0.04,0.13
OFF-FA-10003463,Office Supplies,Supplies,"Acme Shears, Easy Grip",228,0.13,0.2
OFF-FA-10000907,Office Supplies,Fasteners,"Accos Rubber Bands, Bulk Pack",309,0.14,0.18
OFF-SU-10004664,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",71,0.1,0.08
OFF-BI-10000279,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",238,0.13,0.17
OFF-FA-10001567,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Recycled",281,0.08,0.1
OFF-BI-10002976,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",180,0.06,0.15
OFF-EN-10002961,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",297,0.03,0.01
OFF-EN-10000428,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,278,0.12,0.19
FUR-DEF-10004936,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",132,0.1,0
OFF-AR-10001244,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",77,0.14,0.04
OFF-ST-10001227,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",131,0.01,0.15
OFF-EN-10001669,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",130,0.17,0.05
OFF-AR-10003673,Office Supplies,Storage,"Eldon Shelving, Industrial",58,0.07,0.04
OFF-EN-10001680,Office Supplies,Labels,Avery 500,46,0.04,0.18
OFF-KRA-10002170,Office Supplies,Supplies,"Acme Letter Opener, High Speed",198,0.04,0.14
OFF-PA-10001595,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,324,0.19,0.14
OFF-PA-10000501,Office Supplies,Storage,Portable Personal File Box,93,0.16,0.07
OFF-EAT-10003405,Office Supplies,Binders,"Acco Index Tab, Economy",320,0.17,0.02
OFF-KRA-10000492,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",172,0.2,0.14
TEC-APP-10000530,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",129,0.12,0.05
OFF-ST-10001195,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",203,0.16,0.12
OFF-SU-10002611,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",200,0.1,0.12
OFF-ELI-10000443,Office Supplies,Binders,"Cardinal Index Tab, Clear",118,0.09,0.1
TEC-OKI-10000592,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",328,0.08,0.13
TEC-LOG-10002262,Technology,Machines,"Epson Calculator, White",190,0.08,0.05
FUR-DEF-10003676,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",326,0.13,0.12
OFF-LA-10004020,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",77,0.07,0.05
OFF-BI-10001456,Office Supplies,Paper,Xerox 220,249,0.17,0.17
OFF-ADV-10000308,Office Supplies,Storage,"Fellowes Folders, Blue",227,0.13,0.07
OFF-EN-10003685,Office Supplies,Envelopes,Staples,106,0.01,0.2
OFF-EN-10002065,Office Supplies,Paper,Xerox 21,219,0.19,0.03
FUR-FU-10004483,Office Supplies,Storage,"Eldon Box, Single Width",172,0.2,0.05
OFF-PA-10000824,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",134,0.11,0.11
OFF-BI-10003476,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11",268,0.05,0.08
OFF-BI-10002309,Furniture,Furnishings,DAX Clear Channel Poster Frame,173,0.11,0.14
OFF-AR-10002467,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",198,0.14,0.07
OFF-ENE-10000516,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",306,0.04,0.18
OFF-LA-10002673,Technology,Copiers,"Brother Copy Machine, High-Speed",244,0.1,0.02
TEC-AC-10004683,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible",182,0.2,0.15
OFF-BI-10000301,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",116,0.02,0.08
OFF-LA-10002271,Office Supplies,Binders,"Ibico Binder Covers, Recycled",201,0.08,0.11
OFF-LA-10000897,Office Supplies,Labels,"Hon Removable Labels, Adjustable",43,0.18,0.07
OFF-BI-10004352,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",109,0.18,0.09
OFF-EN-10001443,Office Supplies,Supplies,"Elite Ruler, Steel",175,0.09,0.16
OFF-LA-10003967,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",185,0.03,0.14
TEC-MA-10001966,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",199,0.15,0.03
OFF-BI-10001634,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",183,0.06,0.09
OFF-LA-10004239,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",154,0.19,0.18
TEC-PH-10001084,Office Supplies,Binders,"Acco Hole Reinforcements, Economy",239,0.05,0.07
OFF-SU-10000272,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",309,0.17,0
OFF-PA-10003016,Office Supplies,Envelopes,"Jiffy Clasp Envelope, with clear poly window",101,0.05,0.1
TEC-LOG-10000546,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",296,0.17,0.2
OFF-SAN-10003368,Furniture,Furnishings,"Eldon Stacking Tray, Black",230,0.02,0.06
OFF-KRA-10000113,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",129,0.13,0
OFF-ST-10000918,Office Supplies,Binders,"Acco Index Tab, Economy",320,0.04,0.14
FUR-FU-10000409,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",329,0.02,0.2
OFF-BI-10000216,Office Supplies,Paper,Xerox 1959,224,0,0.12
OFF-CUI-10002506,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",282,0.01,0.17
OFF-BI-10004712,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack",97,0.15,0.13
OFF-FA-10001526,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",187,0.07,0.06
OFF-LA-10002876,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",259,0.06,0
OFF-BI-10004483,Office Supplies,Supplies,Staples,106,0.05,0.04
OFF-FA-10001213,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",277,0.01,0.11
OFF-NOV-10004048,Office Supplies,Paper,Xerox Blank Computer Paper,270,0.18,0.09
